price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,sqm_living,sqm_lot,sqm_basement,sqm_living15,sqm_price_per_lot,sqm_price_per_living,sqm_lot15,sqm_above
620000.0,3,2.0,1.0,0,0,4,8,1988,0,98027,47.5142,-122.021,228.54138,3840.888729,0.0,232.2575,1.3932191664852576,23.414577235772356,580013.5625329645,26479.231025908743
306000.0,3,2.5,2.0,0,0,3,8,2008,0,98042,47.3453,-122.151,240.432964,529.732906,0.0,223.245909,4.985674850929499,10.984666924265843,61386.607536893316,27857.012152460095
495000.0,4,1.75,1.0,0,0,3,8,1978,0,98074,47.626,-122.048,238.76071,1118.459217,61.315979999999996,204.3866,3.8198342885621726,17.893768482490273,133300.32399384305,20559.077747758416
499950.0,3,2.5,2.0,0,0,3,7,2001,0,98019,47.7359,-121.984,220.18010999999998,1184.791959,0.0,211.81884,3.642033627381793,19.59782905063291,180919.88418027406,25510.478671302328
330000.0,3,1.0,1.0,0,0,3,7,1969,0,98072,47.7687,-122.166,99.40621,981.334389,0.0,170.94152,2.9023942061914227,28.65232710280374,103742.61326329612,11517.389104765185
665000.0,3,2.0,1.5,0,0,5,7,1944,0,98107,47.6638,-122.362,180.23182,540.69546,73.39337,91.97397,10.615205326460481,31.845615979381442,41763.990398587775,12378.502308859779
850000.0,3,2.5,2.0,0,0,3,8,1920,0,98119,47.6315,-122.362,246.19295,221.759461,76.18046,173.72861,33.08234185169669,29.79907547169811,23852.835753420233,19697.96454366382
599950.0,4,2.5,2.0,0,0,4,8,1988,0,98029,47.57,-122.02,212.74787,586.961154,0.0,199.74145,8.82196183127572,24.339368930131005,79114.77562619076,24649.365467207732
360000.0,4,2.5,2.0,0,0,3,8,1992,0,98166,47.4597,-122.355,190.45115,849.412129,0.0,140.28353,3.657998468773925,16.31467317073171,102084.97034541404,22066.02585492395
699000.0,3,2.5,2.0,0,0,3,9,2001,0,98052,47.7043,-122.128,248.98004,510.687791,0.0,258.27034,11.81357049299618,24.23104365671642,59169.24103634974,28847.292337168874
475000.0,3,1.75,1.0,0,0,5,6,1945,0,98117,47.6966,-122.375,141.21256,752.5143,70.60628,96.61912,5.4480154320987655,29.0321875,87187.71191457757,8180.575438898636
575000.0,3,2.0,2.0,0,0,3,8,1992,0,98070,47.3477,-122.519,249.90906999999999,40468.5468,0.0,157.9351,0.12263366620752984,19.858447955390336,1758285.5236106478,28954.9314876807
345000.0,2,1.5,2.0,0,0,3,7,2005,0,98144,47.5998,-122.3,109.62554,78.410132,17.65157,108.69651,37.97575236966825,27.162317796610168,15069.481071655382,10656.275900670593
367950.0,4,2.5,2.0,0,0,3,8,1989,0,98001,47.3511,-122.287,281.49609,882.5785,0.0,246.19295,3.598279878947368,11.281735594059406,102257.19298623296,32614.66260508272
374500.0,3,2.25,2.0,0,0,3,8,1984,0,98028,47.7428,-122.231,130.0642,1059.0942,0.0,202.52854,3.051945043859649,24.8515525,99544.68639333498,15069.481071655382
607500.0,4,2.5,2.0,0,0,3,8,1992,0,98125,47.7151,-122.305,278.709,752.5143,0.0,143.99965,6.967725,18.8128575,87187.71191457757,32291.74515354725
374000.0,3,1.0,1.0,0,0,4,7,1971,0,98072,47.7412,-122.109,111.4836,910.4494,0.0,113.34166,3.5454818367346936,28.954768333333334,110007.21182308429,12916.6980614189
390000.0,3,1.0,1.0,0,0,3,7,1947,0,98125,47.7142,-122.319,92.903,645.397141,0.0,92.903,5.215513171153016,36.232169999999996,74776.91786056425,10763.915051182415
705000.0,4,3.25,2.5,0,0,3,9,2004,0,98103,47.6706,-122.356,254.55422,496.009117,0.0,164.43831,12.267581007679341,23.903874087591245,51882.070546699244,29493.12724023982
467000.0,3,2.5,2.0,0,0,3,8,2004,0,98065,47.5323,-121.856,184.87697,462.471134,0.0,246.19295,8.71548834873443,21.801859798994975,73366.84498885935,21420.19095185301
243500.0,3,3.0,1.0,0,0,3,6,1981,0,98198,47.4005,-122.293,196.02533,724.085982,0.0,123.56099,2.9024737618681034,10.72127037914692,108112.76277407618,22711.8607579949
593000.0,3,2.75,2.0,0,0,3,10,2011,0,98027,47.5307,-122.074,170.01248999999999,171.87055,13.00642,214.60593,29.779177837837835,30.104633333333332,28847.292337168874,18191.016436498285
223000.0,3,1.0,1.0,0,0,3,6,1961,0,98146,47.5107,-122.345,87.32882,741.36594,0.0,97.54814999999999,2.596161528822055,22.03975425531915,85896.04210843568,10118.08014811147
574000.0,4,2.5,2.0,0,2,3,9,2003,0,98038,47.3895,-122.033,276.85094,945.659637,0.0,276.85094,5.238856665684252,17.894738926174497,95023.84207183837,32076.4668525236
400000.0,3,2.0,1.0,0,0,3,7,1986,0,98055,47.4544,-122.204,209.96078,1050.268415,104.98039,193.23824,3.2871472799646173,16.443008849557522,110308.6014445174,12163.22400783613
772000.0,4,2.75,1.0,0,0,4,8,1962,0,98005,47.6339,-122.18,322.37341,6515.380293,159.79316,274.06385,1.0226735110008414,20.668909510086454,468876.13962950604,18836.851339569228
593777.0,3,1.75,1.0,0,0,4,7,1964,0,98052,47.684,-122.113,140.28353,970.83635,0.0,121.70293,5.278819581913876,36.53222823245033,101718.99723367383,16253.511727285448
539500.0,4,3.5,2.0,0,0,4,8,1997,0,98108,47.5591,-122.302,251.76713,531.590966,62.24501,232.2575,8.759379325410695,18.494896125461253,61591.12192286579,21958.38670441213
550000.0,3,2.5,2.0,0,0,3,8,2006,0,98029,47.5469,-121.997,193.23824,243.870375,0.0,163.50928,19.465390476190475,24.565697115384612,29837.572521877657,22388.943306459427
265000.0,2,2.0,1.0,0,0,3,8,1952,0,98178,47.4989,-122.265,172.79958,1008.554968,55.7418,116.12875,2.2678053610906415,13.23618010752688,107725.26183223362,13562.532964489845
428000.0,3,1.75,1.0,0,0,3,7,1979,0,98072,47.7562,-122.145,196.95436,868.64305,78.03852,204.3866,4.252672085561497,18.75588867924528,96875.23546064175,13777.811265513492
505000.0,3,2.0,1.0,0,0,5,7,1951,0,98115,47.6978,-122.297,103.12233,778.062625,0.0,130.99323,5.60191223880597,42.266680180180174,83248.11900584481,11947.945706812481
925000.0,5,5.5,2.0,0,2,3,11,2001,0,98065,47.5424,-121.872,482.16657,1174.015211,0.0,356.74752,6.800290812692886,16.557856454720618,136023.5945017922,55864.71911563674
230000.0,3,1.75,1.0,0,0,3,8,1968,0,98023,47.3308,-122.365,141.21256,1425.503632,0.0,210.88981,1.392576251303441,14.057690789473686,161254.21138176377,16361.150877797272
695000.0,4,2.5,2.0,0,0,3,10,1990,0,98029,47.5605,-122.016,246.19295,928.10097,0.0,251.76713,6.463221721721721,24.365126415094338,86240.48739007351,28524.374885633402
700000.0,4,2.75,2.0,0,2,3,9,2004,0,98065,47.5398,-121.859,311.22505,729.938871,0.0,359.53461,8.276963217513046,19.4125671641791,84884.23409362453,36059.115421461094
712500.0,3,1.75,1.5,0,0,3,7,1914,0,98103,47.6631,-122.357,164.43831,260.1284,0.0,151.43189,23.640495535714287,37.39739406779661,35025.77957654758,19052.129640592877
480000.0,3,2.5,2.0,0,0,3,8,2005,0,98011,47.7761,-122.169,204.3866,435.900876,0.0,226.68332,9.504143222506395,20.269745454545454,41258.0863911822,23680.613112601317
470000.0,3,2.5,1.0,0,0,4,7,1968,0,98034,47.7089,-122.201,185.806,782.614872,65.0321,196.02533,5.183334520417853,21.832205,90416.88642993229,13993.08956653714
335000.0,3,1.75,1.0,0,0,3,7,1980,0,98014,47.6923,-121.92,160.72219,1393.823709,53.88374,176.5157,2.0744187829100844,17.989887283236992,166657.69673745736,12378.502308859779
270000.0,3,1.5,1.0,0,0,3,7,1970,0,98030,47.3737,-122.224,120.7739,734.584021,37.1612,151.43189,3.172354875426837,19.29523846153846,81805.75438898636,9687.523546064174
810000.0,5,3.25,1.0,0,0,3,8,1981,2004,98072,47.7233,-122.117,274.06385,6268.629925,39.01926,243.40586,1.1152490552056318,25.5089593220339,428619.0973380838,27232.705079491512
589000.0,3,3.0,3.0,0,0,3,8,2006,0,98119,47.648,-122.358,159.79316,88.629462,24.15478,159.79316,57.358351153039834,31.8138761627907,13928.506076230047,15715.315974726327
415000.0,2,1.0,1.0,0,0,3,7,1951,0,98115,47.6803,-122.287,81.75464,423.451874,0.0,127.27711,8.458697893813076,43.81221022727272,56435.20661334941,9472.245245040525
197000.0,4,2.25,1.0,0,0,3,7,1979,0,98058,47.4672,-122.185,166.29637,1226.3196,52.95471,161.65122,1.3865068939393939,10.224520111731843,96337.03970808262,13131.976362442547
235500.0,3,1.5,1.0,0,0,4,7,1971,0,98003,47.3489,-122.306,128.20614,706.0628,54.81277,145.85771,2.8787705921052633,15.854098913043478,85077.98456454581,8503.492890434109
460000.0,3,2.25,2.0,0,0,3,8,2008,0,98144,47.587,-122.301,142.14159,170.94152,26.94187,167.2254,23.22575,27.93162091503268,36930.99254060687,13347.254663466196
572500.0,5,1.75,1.0,0,0,4,8,1955,0,98136,47.5352,-122.392,216.46399,459.591141,88.25785,196.95436,10.751357893672933,22.827024678111588,60331.74386187744,14854.202770631735
302000.0,5,2.0,1.0,0,0,4,7,1960,0,98059,47.4915,-122.143,143.07062,894.562987,0.0,209.96078,2.9137715235226915,18.21864025974026,103333.5844913512,16576.42917882092
870000.0,3,2.5,2.0,0,0,4,10,1990,0,98033,47.6939,-122.189,298.21863,801.75289,63.17404,244.33489,9.365655851680184,25.179317757009343,92892.58689170425,27232.705079491512
485000.0,3,1.0,1.0,0,0,3,7,1939,0,98199,47.6413,-122.401,104.98039,534.935474,15.79351,140.28353,7.825278742618965,39.87429646017699,64583.4903070945,10333.35844913512
240000.0,3,2.0,1.0,0,0,3,7,1968,0,98003,47.3463,-122.304,135.63838,699.187978,0.0,146.78674,2.9626255647090085,15.271726027397259,81009.22467519886,15715.315974726327
383000.0,3,1.75,1.0,0,0,3,7,1967,0,98034,47.7343,-122.193,130.99323,670.295145,0.0,143.99965,4.931649203049203,25.23535390070922,81805.75438898636,15177.120222167207
750000.0,4,2.75,1.5,0,0,3,8,1903,0,98122,47.6143,-122.305,162.58025,471.94724,0.0,157.9351,13.715994094488188,39.815571428571424,49212.619614006006,18836.851339569228
409950.0,2,1.75,1.0,0,0,5,6,1944,0,98103,47.6926,-122.346,127.27711,476.127875,0.0,111.4836,7.431333629268292,27.79969697080292,54895.96676103032,14746.56362011991
246000.0,3,1.5,1.0,0,0,3,7,1953,0,98168,47.4912,-122.312,165.36734,2212.856557,0.0,104.98039,0.9594919182165498,12.839403370786515,155538.5724895859,19159.7687911047
860000.0,4,1.75,2.0,0,0,5,7,1937,0,98115,47.6751,-122.289,175.58667,418.0635,37.1612,175.58667,17.754795555555557,42.27332275132275,53819.57525591208,16038.2334262618
339950.0,3,2.25,2.0,0,0,4,7,1985,0,98058,47.4279,-122.161,151.43189,1142.242385,0.0,160.72219,2.5687169459129726,19.37569009202454,107079.42692916267,17545.181533427338
315000.0,5,1.75,1.0,0,0,4,7,1956,0,98166,47.4631,-122.341,215.53496,752.5143,107.76748,130.99323,3.612894444444444,12.613984913793104,78264.42633714735,12486.141459371604
698000.0,3,2.5,2.0,0,0,3,9,2006,0,98074,47.6201,-122.025,239.68974,430.698308,0.0,230.39944,13.987552631578946,25.134222480620153,48437.617730320875,27770.900832050633
419000.0,2,2.5,2.0,0,0,4,8,1985,0,98007,47.6213,-122.153,136.56741,188.964702,0.0,140.28353,19.13783529990167,26.480514965986394,22119.845430179867,15822.955125238152
372000.0,3,1.0,1.0,0,0,3,7,1969,0,98052,47.6909,-122.083,213.491094,942.03642,0.0,239.68974,3.4082757396449703,15.039127937336815,266127.0357254341,24735.476787617194
425000.0,3,2.5,2.0,0,0,3,7,2003,0,98065,47.5322,-121.871,182.08988,437.480227,0.0,157.9351,8.384747292418773,20.144783163265306,47834.838487454654,21097.273500317537
386500.0,3,2.25,1.5,0,0,3,8,1963,0,98125,47.7239,-122.313,274.06385,746.568508,92.903,191.38018,4.468268977103037,12.171867627118644,77500.1883685134,20989.63434980571
348000.0,2,1.0,1.0,0,0,3,5,1942,0,98125,47.7145,-122.285,62.24501,679.306736,0.0,79.89658,4.42153227571116,48.254095522388056,88716.18785184548,7211.8230842922185
754000.0,5,3.5,2.0,0,0,3,10,1978,0,98040,47.5627,-122.216,280.56706,1421.880415,73.39337,341.88304,4.5768612871610586,23.194987417218545,155926.0734314285,24003.53056413679
269950.0,4,3.0,2.0,0,0,4,7,1944,1981,98002,47.294,-122.218,222.03817,679.028027,0.0,86.39979,3.431271699274866,10.493374414225942,78662.6911940411,25725.756972325973
891500.0,3,2.5,2.0,0,0,4,10,1991,0,98075,47.5602,-122.03,287.07027,1930.988855,0.0,315.8702,3.9847497955256195,26.803567799352752,81439.78127724616,33260.49750815367
349950.0,4,1.75,1.0,0,0,5,7,1903,0,98108,47.5329,-122.292,165.36734,464.515,82.68367,172.79958,6.502280969999999,18.26483418539326,53819.57525591208,9579.88439555235
360000.0,2,1.0,1.0,0,0,3,7,1956,0,98055,47.4342,-122.195,131.92226,7608.012476,22.29672,138.42547,0.4084047281785767,23.55287323943662,20053.173740352842,12701.41976039525
975000.0,4,2.25,2.0,0,0,4,8,1925,1997,98004,47.5907,-122.196,224.82526,1438.324246,0.0,266.63161,5.850692739956078,37.42992768595041,149672.2387866915,26048.67442386145
449250.0,4,2.0,1.5,0,0,5,7,1928,0,98133,47.7042,-122.352,137.49644,357.119132,0.0,137.49644,10.85761517950052,28.20045456081081,41376.48945674521,15930.594275749976
350000.0,4,2.25,2.0,0,0,3,7,2006,0,98059,47.4854,-122.16,203.45757,357.67655,0.0,176.5157,8.445727272727272,14.847511415525112,41441.0729470523,23572.97396208949
790000.0,4,1.75,1.5,0,3,4,7,1911,0,98107,47.6681,-122.36,169.08346,570.145711,12.07739,197.88339,11.959160827766011,40.32602747252747,54895.96676103032,18191.016436498285
990000.0,3,1.75,1.0,0,4,4,9,1983,0,98040,47.5314,-122.222,168.15443,2284.113158,81.75464,328.87662,3.7409082404620517,50.814348066298344,152847.5937267903,10010.440997599648
834000.0,3,2.25,2.0,0,0,3,9,1983,0,98112,47.6272,-122.297,236.90265,379.880367,0.0,156.07704,18.948667644900954,30.38474588235294,44013.6486442849,27447.98338051516
466950.0,3,1.0,1.0,0,0,3,7,1963,0,98117,47.6837,-122.391,126.34808,360.46364,27.8709,103.12233,11.18068449742268,31.89783518382353,41763.990398587775,11409.74995425336
262500.0,3,1.75,1.5,0,3,5,7,1908,0,98001,47.2741,-122.266,209.867877,2492.680393,71.349504,183.94794,0.9089127315418732,10.795501328021249,170005.27431837507,16048.997341312983
762300.0,4,2.5,2.0,0,0,3,10,1987,0,98074,47.6378,-122.04,360.46364,1351.73865,0.0,301.00572,4.867350989690721,18.252566211340206,151179.18689385703,41763.990398587775
733000.0,6,2.75,1.0,0,0,3,8,1962,0,98107,47.6751,-122.38,253.62519,464.515,88.25785,194.16727,13.619579799999999,24.94428534798535,53819.57525591208,19159.7687911047
439000.0,4,2.5,1.0,0,2,3,7,1957,0,98028,47.7596,-122.269,260.1284,1605.270937,115.19972,284.28318,2.360345911221714,14.565863214285713,144484.03173202157,16791.70747984457
1160000.0,5,3.25,2.5,0,0,4,10,1927,0,98112,47.6439,-122.302,398.55387,652.086157,65.0321,178.37376,15.353680011397635,25.120624708624707,43055.66020472966,38642.455033744875
420000.0,3,2.5,2.0,0,0,3,8,1999,0,98074,47.6027,-122.02,164.43831,370.961679,0.0,169.08346,9.771915852742298,22.04477966101695,43550.80029708405,19052.129640592877
549000.0,3,2.25,2.0,0,0,3,8,1981,0,98074,47.6432,-122.057,178.37376,1018.309783,0.0,185.806,4.653201988869628,26.5644515625,115238.47453795894,20666.71689827024
518000.0,4,2.5,1.5,0,0,5,8,1905,0,98122,47.6048,-122.298,215.53496,371.612,75.25143,138.42547,12.0309385,20.742997413793105,48437.617730320875,16253.511727285448
695000.0,4,2.5,2.0,0,0,3,9,1998,0,98075,47.5839,-122.052,275.085783,1128.399838,0.0,243.40586,5.315954635270871,21.806006416751096,191048.7282434367,31871.952466551134
485000.0,3,2.5,2.0,0,0,3,8,1988,0,98074,47.6194,-122.041,156.07704,686.088655,0.0,183.01891,6.101280297901151,26.82021130952381,80406.44543233265,18083.37728598646
280000.0,3,1.75,1.5,0,0,4,6,1926,0,98038,47.4238,-122.052,147.71577,2526.9616,0.0,169.08346,0.9563544117647059,16.360276729559747,797089.4373701602,17114.62493138004
306500.0,2,1.0,1.5,0,0,4,6,1943,0,98023,47.3221,-122.344,131.92226,1523.6092,0.0,176.5157,1.7362664329268291,20.05265457746479,176528.2068393916,15284.759372679031
720000.0,2,1.0,1.0,0,0,3,6,1950,0,98004,47.6238,-122.191,127.27711,878.86238,0.0,157.00607,7.070841437632136,48.82493430656935,106885.67645824139,14746.56362011991
277500.0,3,2.5,2.0,0,3,3,7,2010,0,98022,47.1944,-121.974,243.40586,423.451874,0.0,155.14801,5.656117266344888,9.839916984732826,49061.924803289454,28201.45743409793
649000.0,3,2.0,2.0,1,4,3,8,1913,1987,98166,47.4663,-122.369,168.15443,1579.908418,0.0,202.52854,3.5454573091849935,33.31162817679558,268139.88784000516,19482.686242640175
3395000.0,4,3.5,1.0,1,4,3,10,1954,0,98033,47.6967,-122.216,439.43119,4447.26661,166.29637,301.93475,6.58879642782536,66.68196300211417,531156.1521156474,31645.910250476303
267800.0,2,1.0,1.0,0,0,4,6,1949,0,98155,47.7515,-122.316,65.0321,557.418,0.0,85.47076,4.146570566666667,35.54203342857143,64583.4903070945,7534.740535827691
625000.0,4,2.75,2.0,0,0,3,8,1993,0,98029,47.5703,-121.996,222.03817,648.370037,0.0,194.16727,8.319870325261498,24.294717573221757,68038.70703852405,25725.756972325973
600000.0,4,2.5,1.5,0,0,3,9,1924,2003,98125,47.7316,-122.289,192.30921,755.022681,44.59344,190.45115,6.858840900701366,26.92840579710145,87521.39328116423,17114.62493138004
395000.0,4,2.0,1.5,0,0,4,7,1948,0,98155,47.745,-122.302,165.36734,757.066547,0.0,109.62554,4.503213277702786,20.616115168539327,87715.14375208551,19159.7687911047
212000.0,4,2.5,1.5,0,0,3,7,1940,1987,98198,47.3776,-122.314,176.5157,2023.42734,0.0,115.19972,0.9042899908172636,10.36601894736842,98662.04535913802,20451.43859724659
425000.0,2,1.0,1.0,0,0,3,7,1928,0,98117,47.6829,-122.393,96.61912,375.32812,9.2903,131.92226,9.773211633663365,37.965168269230766,43486.21680677696,10118.08014811147
870000.0,4,1.75,1.5,0,2,3,8,1919,0,98103,47.6779,-122.357,220.18010999999998,464.515,55.7418,195.09629999999999,16.165122,34.1036329113924,48975.813482879996,19052.129640592877
420000.0,3,2.5,2.0,0,0,3,7,2004,0,98065,47.5321,-121.851,183.01891,340.675301,0.0,183.01891,10.640649031906191,19.806730964467004,40246.278376371054,21204.91265082936
800000.0,4,2.25,2.0,0,0,3,8,1981,0,98027,47.5593,-122.082,196.95436,921.690663,0.0,175.58667,7.4914222356617275,35.057735849056606,84442.91357652606,22819.49990850672
575000.0,3,2.5,2.0,0,0,3,8,1989,0,98011,47.7371,-122.215,182.08988,885.830105,0.0,234.11556,5.602435762978501,27.254706632653058,99092.60196118533,21097.273500317537
915000.0,3,3.25,2.0,0,0,3,9,2003,0,98122,47.6186,-122.288,247.12198,371.612,45.52247,247.12198,21.251561249999998,31.957234962406012,43055.66020472966,23357.69566106584
400000.0,3,2.25,2.0,0,0,3,7,1987,0,98034,47.7112,-122.238,109.62554,1324.610974,0.0,172.79958,2.606340300182354,31.492542372881353,111837.0773817853,12701.41976039525
750000.0,3,2.5,1.0,0,2,4,8,1955,0,98116,47.5714,-122.408,222.03817,608.51465,88.25785,186.73503,10.637748091603054,29.153661087866105,70503.64358524482,15500.03767370268
235000.0,3,1.0,1.0,0,0,5,7,1961,0,98042,47.3604,-122.111,116.12875,705.319576,0.0,116.12875,2.875685590094837,17.465764,81719.6430685769,13454.89381397802
599950.0,5,3.0,1.0,0,0,5,8,1967,0,98125,47.7176,-122.302,241.5478,1270.355622,120.7739,199.74145,4.076141205938277,21.43736725,83958.53739922284,13993.08956653714
481203.0,2,1.0,1.0,0,0,3,7,1929,0,98115,47.6798,-122.292,87.32882,353.0314,0.0,156.07704,11.764526923421053,47.5587258606383,40902.87719449318,10118.08014811147
1815000.0,5,3.0,2.0,0,0,3,10,1972,2003,98040,47.5467,-122.234,360.46364,1207.739,0.0,322.37341,12.970688076923077,43.458490979381445,147476.4001162503,41763.990398587775
379000.0,3,2.5,2.0,0,0,4,7,1986,0,98033,47.6939,-122.184,142.14159,270.626439,0.0,127.27711,12.087276690696877,23.01322679738562,40719.89063862308,16468.790028309097
626000.0,3,1.75,2.0,0,0,4,7,1945,0,98117,47.6785,-122.372,225.75429,464.515,62.24501,122.63195999999999,11.6314556,23.93303621399177,43723.02293790298,18944.49049008105
535000.0,2,1.0,1.0,0,0,3,7,1939,0,98103,47.686,-122.341,95.69009,449.743423,10.21933,142.14159,10.267115265441024,48.25544174757281,53216.79601304587,9902.801847087823
1225000.0,4,2.5,2.0,0,0,3,9,1984,0,98039,47.6353,-122.229,254.55422,1487.098321,0.0,256.41228,7.109775410757794,41.535100364963505,172308.7521393281,29493.12724023982
410000.0,2,1.5,2.0,0,0,3,7,2001,0,98115,47.678,-122.322,109.62554,96.061702,5.57418,105.630711,36.83774661508704,32.27985593220339,11129.888162922618,12055.584857324306
940000.0,4,2.5,1.0,0,3,4,8,1967,0,98006,47.5654,-122.163,287.07027,858.237914,130.99323,249.90906999999999,9.453217146568521,28.26175404530744,91493.27793505054,18083.37728598646
326250.0,3,1.0,1.0,0,0,3,7,1967,0,98034,47.7244,-122.226,98.47718,897.721689,0.0,122.63195999999999,3.1366660198696055,28.593965801886792,109382.90475011572,11409.74995425336
200000.0,2,1.0,1.0,0,0,3,6,1944,0,98178,47.4941,-122.24,73.39337,556.024455,0.0,95.69009,3.10452798663325,23.51974683544304,64422.03158132676,8503.492890434109
880000.0,4,2.5,1.0,0,0,5,8,1958,0,98005,47.5935,-122.172,285.21220999999997,766.44975,90.11591,210.88981,9.909653333333333,26.630175895765472,94722.45245040527,22604.221607483072
370000.0,2,2.0,2.0,0,0,3,9,2005,0,98014,47.72,-121.402,195.09629999999999,5433.710664,0.0,133.78032,0.587712180276296,16.36862380952381,638795.3026274716,22604.221607483072
190000.0,2,2.5,2.0,0,0,3,8,2006,0,98055,47.4499,-122.189,102.1933,161.372511,0.0,149.57383,10.16210132412205,16.046881818181816,27587.914276180534,11840.306556300658
160000.0,2,1.0,1.0,0,0,4,6,1983,0,98002,47.3336,-122.215,99.40621,390.19259999999997,0.0,106.83845,3.5391619047619045,13.89203738317757,45208.443214966144,11517.389104765185
625000.0,4,3.0,1.0,0,0,3,9,1989,0,98034,47.7107,-122.229,203.45757,1191.480975,62.24501,283.35415,4.527436647173489,26.51341324200913,50299.77503417543,16361.150877797272
590000.0,4,3.5,2.0,0,0,3,10,2004,0,98058,47.459,-122.118,320.51535,638.522319,65.0321,320.51535,7.975086570638732,15.887759420289855,73980.38814677675,29600.766390751643
575000.0,3,2.5,2.0,0,0,3,8,1999,0,98033,47.6679,-122.165,192.30921,334.357897,0.0,192.30921,14.842796610169492,25.80638888888889,73668.23461029245,22281.3041559476
470000.0,2,1.0,1.0,0,0,5,7,1912,0,98103,47.6939,-122.348,110.55457,483.0956,0.0,143.99965,8.397001923076923,36.69278151260504,54895.96676103032,12809.058910907075
130000.0,2,1.0,1.0,0,0,4,4,1900,0,98027,47.5289,-122.033,55.7418,139.3545,0.0,104.98039,8.051593333333333,20.12898333333333,64583.4903070945,6458.34903070945
229000.0,3,1.0,1.0,0,0,3,7,1958,0,98056,47.5108,-122.165,87.32882,780.3851999999999,0.0,110.55457,2.5327127380952383,22.632752127659575,90416.88642993229,10118.08014811147
279900.0,3,1.0,1.5,0,0,3,6,1942,0,98023,47.3215,-122.399,118.91584,1201.049984,0.0,149.57383,2.011413188428218,20.315273203125,209541.1343013681,13777.811265513492
307000.0,3,1.0,1.0,0,0,3,7,1960,0,98014,47.6499,-121.915,127.27711,696.7725,0.0,107.76748,3.802829466666666,20.818409489051096,80729.36288386812,14746.56362011991
399950.0,3,1.75,1.0,0,0,3,7,1989,0,98014,47.6957,-121.913,227.61235,1393.637903,43.66441,166.29637,2.4769385274315048,15.16594075510204,164935.47032926817,21312.551801341186
405000.0,4,2.25,1.0,0,0,3,7,1962,0,98011,47.7673,-122.202,183.01891,1462.571929,55.7418,222.03817,2.3899965063837896,19.09934771573604,122019.74102020387,14746.56362011991
539950.0,4,2.75,1.0,0,0,4,8,1966,0,98006,47.544,-122.176,270.34773,836.127,72.46433999999999,183.01891,5.573663872222222,17.238135687285222,96875.23546064175,22927.139059018547
129000.0,2,1.0,1.0,0,0,3,6,1949,0,98032,47.388,-122.234,70.60628,486.81172,0.0,91.04494,2.2871158396946565,15.769061842105263,54680.68846000668,8180.575438898636
340000.0,3,1.75,1.0,0,0,3,7,1967,0,98011,47.7601,-122.197,117.98681,782.429066,0.0,136.56741,3.7505366896224173,24.871669291338584,91493.27793505054,13670.17211500167
214950.0,3,1.75,1.0,0,0,4,7,1977,0,98042,47.3621,-122.094,145.85771,452.902125,24.15478,128.20614,4.096307661538462,12.719426656050956,55972.35826614856,14100.728717048965
450000.0,4,2.75,1.0,0,2,3,8,1952,2012,98118,47.513,-122.252,214.60593,524.9019499999999,91.04494,213.6769,7.399353982300886,18.097987012987012,60816.12003918065,14316.007018072614
515000.0,3,1.75,1.0,0,0,4,7,1925,0,98106,47.5677,-122.363,176.5157,464.515,88.25785,131.92226,9.569009,25.181602631578944,53819.57525591208,10225.719298623295
1400000.0,4,2.25,2.0,0,0,4,9,1907,0,98112,47.6275,-122.308,351.17334,479.37948,117.98681,254.55422,25.20624031007752,34.40851851851852,55541.801664101265,27017.426778467863
230000.0,3,1.0,1.0,0,0,4,7,1956,0,98188,47.4432,-122.282,98.47718,924.013238,0.0,121.70293,2.148370199075005,20.158198113207547,114302.01392850607,11409.74995425336
681000.0,3,1.75,1.0,0,0,4,8,1984,0,98006,47.5527,-122.16,174.65764,932.002896,0.0,225.75429,6.3065134569377985,33.65262925531915,104754.42127810727,20236.16029622294
255000.0,3,1.0,1.0,0,0,3,6,1923,0,98146,47.5097,-122.357,107.76748,802.310308,0.0,120.7739,2.7431988188976377,20.42264224137931,92957.17038201135,12486.141459371604
580000.0,2,1.0,1.0,0,0,3,7,1925,0,98103,47.6652,-122.338,79.89658,372.81973899999997,0.0,138.42547,13.427296287067033,62.655511627906975,43195.59110039504,9256.966944016878
295000.0,2,2.0,1.0,0,0,3,7,1984,0,98055,47.459,-122.205,147.71577,743.224,63.17404,147.71577,3.425798125,17.236720125786164,90029.38548808973,9795.162696575999
286000.0,2,1.0,1.0,0,0,3,7,1913,0,98136,47.537,-122.385,108.69651,607.864329,0.0,143.99965,4.06086779764634,22.709622222222222,77769.28624479295,12593.780609883426
425000.0,3,1.5,1.0,0,0,3,7,1947,0,98125,47.7146,-122.311,110.55457,752.5143,33.44508,116.686168,4.87454012345679,33.17964285714286,87187.71191457757,8934.049492481405
170000.0,2,1.0,1.0,0,0,3,7,1961,0,98003,47.3459,-122.299,120.7739,1059.0942,0.0,126.34808,1.3853956140350876,12.148853846153846,104948.17174902855,13993.08956653714
380000.0,3,2.0,1.0,0,0,3,7,1949,0,98136,47.5568,-122.382,154.21898,769.329743,0.0,154.21898,4.2631493780944325,21.266951807228914,81364.43387188789,17868.09898496281
506000.0,3,2.0,1.0,0,0,3,7,1947,0,98115,47.6853,-122.293,107.76748,568.56636,0.0,106.83845,7.681195751633987,40.524929310344824,54895.96676103032,12486.141459371604
